from_stop_id,to_stop_id,transfer_type,min_transfer_time
4036827,2286,2,257
4036827,2469,2,254
4036827,4036659,2,84
4036827,4036661,2,95
4036827,4459241,2,82
4036827,4473192,2,90
4036828,7161635,2,69
4036829,2009,2,212
4036829,2165,2,212
4036831,4016298,2,101
4036831,4016299,2,81
4036833,1872,2,260
4036833,2268,2,260
4036935,3689919,2,107
4036935,3689920,2,42
4036935,3798449,2,108
4036935,3798450,2,108
4036935,5150454,2,101
4036935,5747235,2,60
4036935,6869662,2,101
4036935,6869663,2,11
4036935,6869726,2,101
4036935,6869762,2,11
4036935,6869786,2,101
4036936,3689919,2,107
4036936,3689920,2,42
4036936,3798449,2,108
4036936,3798450,2,108
4036936,5150454,2,101
4036936,5747235,2,60
4036936,6869662,2,101
4036936,6869663,2,11
4036936,6869726,2,101
4036936,6869762,2,11
4036936,6869786,2,101
4036937,5747191,2,137
4036938,5747190,2,137
4036939,5747193,2,81
4036940,5747192,2,81
4036941,5747195,2,60
4036941,5747196,2,144
4036941,5747197,2,123
4036942,3798457,2,134
4036942,3798458,2,134
4036942,5747194,2,60
4036942,5747196,2,96
4036942,5747197,2,70
4036943,3798457,2,59
4036943,3798458,2,53
4036943,5747194,2,144
4036943,5747195,2,96
4036943,5747197,2,28
4036944,3798457,2,83
4036944,3798458,2,79
4036944,5747194,2,123
4036944,5747195,2,70
4036944,5747196,2,28
4036945,5747199,2,73
4036946,5747198,2,73
4036947,5747201,2,46
4036947,6869715,2,114
4036947,6869768,2,114
4036948,5747200,2,46
4036949,5747203,2,82
4036950,5150449,2,111
4036950,5747202,2,82
4036950,6869652,2,111
4036950,6869653,2,127
4036950,6869721,2,111
4036950,6869769,2,127
4036951,5747234,2,74
4036952,5747206,2,75
4036953,5747205,2,75
4036954,5747208,2,44
4036955,5747207,2,44
4036956,5747210,2,30
4036956,6682469,2,30
4036956,6682564,2,30
4036957,5747209,2,30
4036957,6682468,2,30
4036958,4009050,2,135
4036958,4009090,2,135
4036958,5747212,2,47
4036958,5747213,2,135
4036958,5747214,2,135
4036958,6682471,2,47
4036958,6682472,2,142
4036958,6682563,2,53
4036959,5747211,2,47
4036959,6682470,2,47
4036959,6682563,2,5
4036960,4009050,2,16
4036960,5747211,2,135
4036960,5747214,2,16
4036960,6682470,2,135
4036961,4009090,2,16
4036961,5747211,2,135
4036961,5747213,2,16
4036961,6682470,2,135
4036962,4009049,2,11
4036962,5747216,2,11
4036963,4009091,2,11
4036963,5747215,2,11
4036964,4009048,2,10
4036964,5747218,2,10
4036964,7568981,2,51
4036965,4009092,2,10
4036965,5747217,2,10
4036965,7568981,2,50
4036966,5747220,2,21
4036967,5747219,2,21
4036968,5747222,2,75
4036969,5747221,2,75
4036970,5747224,2,58
4036971,5747223,2,58
4036972,1900,2,269
4036972,2296,2,269
4036972,5747226,2,79
4036973,1900,2,205
4036973,2296,2,205
4036973,5747225,2,79
4036976,5747230,2,41
4036977,5747229,2,41
4036978,3740294,2,51
4036978,3740295,2,72
4036978,3764607,2,108
4036978,3764653,2,108
4036978,4035730,2,86
4036978,4035731,2,86
4036978,4044988,2,62
4036978,4045034,2,45
4036978,5018140,2,86
4036978,5018141,2,62
4036978,5747232,2,51
4036979,3740294,2,20
4036979,3764607,2,92
4036979,3764608,2,42
4036979,3764653,2,92
4036979,4035730,2,21
4036979,4035731,2,21
4036979,4044988,2,23
4036979,4045034,2,41
4036979,5018140,2,21
4036979,5018141,2,23
4036979,5747231,2,72
4036979,5747232,2,20
4036980,3764649,2,81
4036981,1678,2,246
4036981,2488,2,246
4036981,3764648,2,106
4036982,2051,2,243
4036982,2100,2,243
4036983,1761,2,214
4036983,2439,2,214
4036985,1965,2,200
4036985,2036,2,200
4036985,2155,2,200
4036985,2220,2,200
4036985,3764615,2,89
4036985,3764616,2,23
4036985,3764660,2,89
4036985,3764661,2,23
4036985,4016265,2,72
4036985,4016266,2,72
4036985,4036767,2,86
4036985,4036769,2,92
4036985,4037196,2,72
4036985,4037197,2,16
4036985,4037198,2,86
4036985,4459252,2,86
4036985,4459253,2,72
4036985,4651135,2,20
4036985,6591457,2,86
4036985,7161642,2,79
4036985,7161643,2,79
4036985,7161644,2,79
4036985,7275451,2,23
4036985,7275453,2,20
4036986,1965,2,189
4036986,2036,2,189
4036986,2155,2,189
4036986,2220,2,189
4036986,3442415,2,88
4036986,3442416,2,88
4036986,3764616,2,56
4036986,3764661,2,56
4036986,3764811,2,104
4036986,4016324,2,58
4036986,4016325,2,70
4036986,4016326,2,104
4036986,4036767,2,80
4036986,4037197,2,63
4036986,4037198,2,80
4036986,4459252,2,80
4036986,4651134,2,58
4036986,4651135,2,59
4036986,6591456,2,79
4036986,6591457,2,59
4036986,7161642,2,37
4036986,7161643,2,37
4036986,7161644,2,37
4036986,7275450,2,58
4036986,7275451,2,56
4036986,7275453,2,59
4036987,6591459,2,19
4036987,7161654,2,19
4036987,7161655,2,19
4036987,7161656,2,19
4036987,7161658,2,19
4036987,7275448,2,19
4036988,3764643,2,80
4036988,3893353,2,51
4036988,4651132,2,80
4036988,6591520,2,80
4036989,3442420,2,56
4036989,3893352,2,79
4036991,3893398,2,57
4036993,3813064,2,91
4036993,6591517,2,91
4036994,3813062,2,83
4036994,3813063,2,37
4036994,4045012,2,18
4036994,6591467,2,18
4036995,3813062,2,92
4036995,3813063,2,51
4036995,6591466,2,18
4036996,4045011,2,54
4036996,6591469,2,54
4036997,6591468,2,54
4036998,4045010,2,48
4036998,6591471,2,48
4036999,6591470,2,48
4037000,1827,2,460
4037000,2366,2,460
4037000,3442432,2,108
4037000,3764994,2,108
4037000,4045009,2,28
4037000,6591473,2,28
4037001,1827,2,432
4037001,2366,2,432
4037001,3442432,2,79
4037001,3764994,2,79
4037001,6591472,2,28
4037002,1827,2,431
4037002,2366,2,431
4037002,3764967,2,98
4037002,4045008,2,98
4037002,6591516,2,81
4037002,7376193,2,81
4037003,1827,2,254
4037003,2366,2,254
4037003,3764966,2,50
4037003,4045007,2,79
4037003,5121372,2,71
4037003,5121374,2,88
4037003,5122006,2,38
4037003,5122008,2,68
4037003,6591476,2,79
4037003,7376191,2,27
4037003,7376192,2,27
4037004,1827,2,225
4037004,2366,2,225
4037004,3442435,2,95
4037004,3764966,2,31
4037004,3764996,2,95
4037004,5121372,2,8
4037004,5121373,2,79
4037004,5121374,2,13
4037004,5122006,2,44
4037004,5122007,2,79
4037004,5122008,2,14
4037004,6591475,2,79
4037004,7376191,2,61
4037004,7376192,2,61
4037005,3764965,2,32
4037005,5121370,2,32
4037005,5122004,2,32
4037005,6591478,2,32
4037006,5121371,2,32
4037006,5122005,2,32
4037006,6591477,2,32
4037016,3811272,2,70
4037018,3811274,2,52
4037018,3811275,2,98
4037018,3813502,2,86
4037018,3813503,2,64
4037018,4473356,2,72
4037018,4473424,2,52
4037019,4473422,2,139
4037021,4473360,2,114
4037021,4473361,2,100
4037021,4473420,2,108
4037022,4473359,2,114
4037022,4473361,2,28
4037022,4473420,2,131
4037023,4473359,2,100
4037023,4473360,2,28
4037023,4473420,2,143
4037024,4473362,2,90
4037024,6583515,2,94
4037025,4473362,2,90
4037025,6583515,2,94
4037026,4473359,2,108
4037026,4473360,2,131
4037026,4473361,2,143
4037028,4473357,2,139
4037029,3813506,2,64
4037029,3813507,2,44
4037037,1827,2,396
4037037,2366,2,396
4037037,3442432,2,72
4037037,3442433,2,60
4037037,3442434,2,69
4037037,3764967,2,18
4037037,3764994,2,72
4037037,3764995,2,60
4037037,4045006,2,81
4037037,4045008,2,18
4037037,6591474,2,81
4037037,7376190,2,69
4037038,3748041,2,103
4037038,3748042,2,103
4037038,6591465,2,91
4037039,3748043,2,56
4037039,3813065,2,56
4037040,3442422,2,87
4037040,3442423,2,81
4037040,3748045,2,56
4037040,3813067,2,56
4037041,3764643,2,54
4037041,4651132,2,54
4037041,6591520,2,54
4037041,7170697,2,71
4037041,7170698,2,71
4037041,7170699,2,71
4037041,7170700,2,71
4037041,7275447,2,71
4037046,1678,2,270
4037046,2488,2,270
4037046,3764611,2,106
4037046,3764656,2,106
4037047,3764610,2,81
4037047,3764655,2,81
4037049,5747204,2,74
4037160,2035,2,207
4037160,2154,2,207
4037160,3685679,2,23
4037160,3685680,2,36
4037160,3685733,2,23
4037160,3685734,2,36
4037160,3685788,2,23
4037160,3685789,2,36
4037160,3685859,2,73
4037160,3685860,2,36
4037160,5922159,2,106
4037160,5922225,2,36
4037161,2035,2,194
4037161,2154,2,194
4037161,3685679,2,54
4037161,3685680,2,36
4037161,3685733,2,54
4037161,3685734,2,36
4037161,3685788,2,54
4037161,3685789,2,36
4037161,3685859,2,16
4037161,3685860,2,36
4037161,5922159,2,34
4037161,5922225,2,36
4037162,2035,2,208
4037162,2154,2,208
4037162,3685682,2,30
4037162,3685736,2,30
4037162,3685791,2,30
4037162,3685862,2,30
4037162,5922160,2,41
4037162,5922224,2,30
4037163,2035,2,204
4037163,2154,2,204
4037163,3685681,2,30
4037163,3685735,2,30
4037163,3685790,2,30
4037163,3685861,2,30
4037163,5922160,2,27
4037164,2067,2,302
4037164,2116,2,302
4037164,5922223,2,45
4037165,2067,2,259
4037165,2116,2,259
4037165,5922161,2,45
4037166,2067,2,223
4037166,2116,2,223
4037166,5922222,2,95
4037169,1751,2,213
4037169,2429,2,213
4037169,3748069,2,21
4037169,3765275,2,40
4037169,3765289,2,51
4037170,7170667,2,21
4037171,1651,2,204
4037171,1832,2,247
4037171,1833,2,247
4037171,1835,2,247
4037171,2302,2,247
4037171,2338,2,247
4037171,2371,2,247
4037171,2531,2,204
4037171,3748066,2,45
4037171,3926286,2,63
4037171,3926287,2,44
4037173,1651,2,210
4037173,1832,2,210
4037173,1833,2,210
4037173,1835,2,210
4037173,2302,2,210
4037173,2338,2,210
4037173,2371,2,210
4037173,2531,2,210
4037173,3748065,2,102
4037173,3748086,2,36
4037173,3926289,2,17
4037173,6664357,2,17
4037174,1651,2,196
4037174,1832,2,196
4037174,1833,2,196
4037174,1835,2,196
4037174,2302,2,196
4037174,2338,2,196
4037174,2371,2,196
4037174,2531,2,196
4037174,3748086,2,53
4037174,3926288,2,17
4037174,6664357,2,34
4037175,3926291,2,54
4037176,3926290,2,54
4037177,1698,2,215
4037177,2443,2,215
4037177,3926293,2,84
4037178,1698,2,197
4037178,2443,2,197
4037178,3926292,2,84
4037179,3926295,2,63
4037180,3926294,2,63
4037181,3926297,2,43
4037182,3926296,2,43
4037183,1955,2,206
4037183,1956,2,263
4037183,2210,2,206
4037183,2211,2,263
4037183,3926299,2,22
4037183,4035990,2,22
4037183,4035992,2,15
4037183,4459260,2,22
4037184,1955,2,205
4037184,1956,2,256
4037184,2210,2,205
4037184,2211,2,256
4037184,3673587,2,22
4037184,3764979,2,22
4037184,3813082,2,97
4037184,3813083,2,22
4037184,4035992,2,7
4037184,4036640,2,22
4037185,3673589,2,73
4037185,3673590,2,32
4037185,3764982,2,89
4037185,3813080,2,89
4037185,4036639,2,32
4037185,4044995,2,89
4037185,4459259,2,89
4037185,4459261,2,73
4037186,3764981,2,89
4037186,3813081,2,89
4037186,4036641,2,89
4037187,2062,2,195
4037187,2111,2,195
4037187,3748057,2,92
4037187,3748093,2,108
4037187,3748094,2,105
4037187,3764984,2,20
4037187,3813079,2,64
4037187,3813103,2,105
4037187,4044994,2,64
4037187,4459258,2,64
4037188,2062,2,191
4037188,2111,2,191
4037188,3748094,2,34
4037188,3813079,2,58
4037188,3813103,2,34
4037188,4044993,2,50
4037188,4044994,2,58
4037188,4459257,2,28
4037188,4459258,2,58
4037189,2062,2,209
4037189,2111,2,209
4037189,3748094,2,15
4037189,3813079,2,54
4037189,3813103,2,15
4037189,4036643,2,28
4037189,4044993,2,75
4037189,4044994,2,54
4037189,4459258,2,54
4037190,4459256,2,25
4037191,4036644,2,25
4037192,4459255,2,18
4037193,4036645,2,18
4037194,4459254,2,75
4037195,1892,2,226
4037195,1893,2,226
4037195,2288,2,226
4037195,2289,2,226
4037196,1892,2,245
4037196,1893,2,245
4037196,1965,2,221
4037196,2036,2,221
4037196,2155,2,221
4037196,2220,2,221
4037196,2288,2,245
4037196,2289,2,245
4037196,3764615,2,39
4037196,3764616,2,97
4037196,3764660,2,39
4037196,3764661,2,97
4037196,4036769,2,18
4037196,4651135,2,94
4037196,6591456,2,72
4037196,7275451,2,97
4037196,7275452,2,51
4037196,7275453,2,94
4037197,1965,2,198
4037197,2036,2,198
4037197,2155,2,198
4037197,2220,2,198
4037197,3764615,2,104
4037197,3764616,2,7
4037197,3764660,2,104
4037197,3764661,2,7
4037197,4016265,2,90
4037197,4016266,2,90
4037197,4016324,2,103
4037197,4036767,2,83
4037197,4459252,2,83
4037197,4459253,2,90
4037197,4651134,2,103
4037197,4651135,2,4
4037197,6591456,2,16
4037197,6591457,2,71
4037197,7161642,2,63
4037197,7161643,2,63
4037197,7161644,2,63
4037197,7275450,2,103
4037197,7275451,2,7
4037197,7275453,2,4
4037198,1965,2,246
4037198,2036,2,246
4037198,2155,2,246
4037198,2220,2,246
4037198,3764616,2,82
4037198,3764661,2,82
4037198,4016324,2,56
4037198,4651134,2,56
4037198,4651135,2,82
4037198,6591456,2,86
4037198,7275450,2,56
4037198,7275451,2,82
4037198,7275453,2,82
4037199,1965,2,308
4037199,2036,2,308
4037199,2155,2,308
4037199,2220,2,308
4037199,4016268,2,6
4037199,4036649,2,6
4037199,4036822,2,6
4037200,1864,2,233
4037200,2331,2,233
4037200,4016269,2,67
4037200,4016270,2,58
4037200,4016329,2,58
4037200,4036650,2,67
4037200,4036764,2,58
4037200,4036765,2,67
4037200,4459250,2,58
4037201,1773,2,191
4037201,2383,2,191
4037201,3893399,2,87
4037202,1688,2,269
4037202,2498,2,269
4037204,1980,2,211
4037204,2170,2,211
4037204,3811237,2,101
4037204,4008208,2,11
4037205,3811239,2,79
4037206,3811238,2,79
4037207,2025,2,229
4037207,2083,2,229
4037207,2144,2,229
4037207,2544,2,229
4037207,3811241,2,25
4037207,4023032,2,25
4037208,2025,2,210
4037208,2083,2,210
4037208,2144,2,210
4037208,2544,2,210
4037208,3811240,2,25
4037209,1945,2,253
4037209,1946,2,253
4037209,2200,2,253
4037209,2201,2,253
4037209,3811242,2,61
4037209,3811243,2,108
4037209,4023031,2,99
4037210,1945,2,235
4037210,1946,2,235
4037210,2200,2,235
4037210,2201,2,235
4037210,3811242,2,39
4037210,3811243,2,89
4037213,1961,2,196
4037213,2216,2,196
4037214,1961,2,245
4037214,2216,2,245
4037215,2028,2,249
4037215,2029,2,249
4037215,2084,2,205
4037215,2147,2,249
4037215,2148,2,249
4037215,2545,2,205
4037215,4008222,2,62
4037215,4008223,2,40
4037215,4035036,2,40
4037215,4035037,2,62
4037216,2028,2,274
4037216,2029,2,274
4037216,2084,2,219
4037216,2147,2,274
4037216,2148,2,274
4037216,2545,2,219
4037216,4008222,2,87
4037216,4008223,2,65
4037216,4035036,2,65
4037216,4035037,2,87
4037218,2048,2,209
4037218,2098,2,209
4037219,1755,2,233
4037219,2433,2,233
4037219,4035035,2,66
4037220,1755,2,264
4037220,2433,2,264
4037222,1856,2,292
4037222,2323,2,292
4037223,1856,2,214
4037223,2323,2,214
4037224,1856,2,196
4037224,2323,2,196
4037229,1803,2,269
4037229,2342,2,269
4037229,3749721,2,133
4037229,4022995,2,133
4037229,4024288,2,59
4037229,4024289,2,59
4037229,4035033,2,124
4037229,4473168,2,124
4037230,1803,2,207
4037230,2342,2,207
4037230,3749720,2,31
4037230,3749721,2,79
4037230,4022994,2,31
4037230,4022995,2,79
4037230,4024288,2,73
4037230,4024289,2,73
4037230,4035034,2,124
4037230,4473169,2,124
4037231,1755,2,227
4037231,2433,2,227
4037233,1755,2,186
4037233,2433,2,186
4037233,4035040,2,66
4037234,2048,2,200
4037234,2098,2,200
4037235,2084,2,222
4037235,2545,2,222
4037235,4008224,2,84
4037235,4008225,2,80
4037241,3893351,2,94
4037241,4016323,2,45
4037241,4016364,2,94
4037241,4036766,2,45
4037241,4459251,2,45
4037242,4036646,2,75
4037243,2062,2,241
4037243,2111,2,241
4037243,3748094,2,40
4037243,3764983,2,64
4037243,3764984,2,54
4037243,3813102,2,64
4037243,3813103,2,40
4037243,4036642,2,64
4037243,4036643,2,58
4037243,4044993,2,104
4037243,4459257,2,54
4037246,1751,2,225
4037246,2429,2,225
4037246,3748082,2,21
4037246,3765275,2,61
4037246,3765289,2,69
4037248,1725,2,192
4037248,2470,2,192
4037250,2067,2,225
4037250,2116,2,225
4037250,5922222,2,115
4037251,1824,2,432
4037251,1825,2,252
4037251,1826,2,432
4037251,1827,2,252
4037251,2363,2,432
4037251,2364,2,252
4037251,2365,2,432
4037251,2366,2,252
4037251,3764966,2,29
4037251,3813112,2,61
4037251,3813113,2,61
4037251,3926186,2,16
4037251,3926187,2,27
4037251,4009616,2,52
4037251,4009617,2,52
4037251,4037003,2,27
4037251,4037004,2,61
4037251,4045007,2,61
4037251,4473027,2,29
4037251,4473028,2,27
4037251,4473029,2,41
4037251,4726763,2,27
4037251,5121372,2,52
4037251,5121373,2,27
4037251,5121374,2,72
4037251,5121381,2,29
4037251,5121382,2,29
4037251,5121383,2,28
4037251,5122006,2,16
4037251,5122007,2,27
4037251,5122008,2,47
4037251,6591475,2,27
4037251,6591476,2,61
4037251,7275664,2,29
4037251,7275665,2,27
4037251,7275666,2,41
4037252,1824,2,209
4037252,1825,2,389
4037252,1826,2,209
4037252,1827,2,389
4037252,2363,2,209
4037252,2364,2,389
4037252,2365,2,209
4037252,2366,2,389
4037252,3442432,2,62
4037252,3442433,2,46
4037252,3442434,2,51
4037252,3687413,2,18
4037252,3687473,2,98
4037252,3764748,2,46
4037252,3764785,2,46
4037252,3764994,2,62
4037252,3764995,2,46
4037252,3812975,2,62
4037252,3812976,2,104
4037252,3813114,2,35
4037252,3813116,2,104
4037252,3813156,2,98
4037252,3926246,2,98
4037252,4009618,2,18
4037252,4009667,2,98
4037252,4037002,2,98
4037252,4037037,2,18
4037252,4045006,2,98
4037252,4726762,2,98
4037252,6591474,2,98
4037252,6591516,2,18
4037252,7170677,2,51
4037252,7170678,2,51
4037252,7376190,2,51
4037252,7376193,2,18
4037253,1692,2,188
4037253,2502,2,188
4037253,5138045,2,74
4037253,5138188,2,74
4037253,5138189,2,101
4037253,7176235,2,31
4037253,7176237,2,31
4037253,7176238,2,31
4037253,7176239,2,31
4037254,3764992,2,81
4037254,4045004,2,81
4037255,3764624,2,94
4037255,3764638,2,28
4037255,3764668,2,94
4037255,3764991,2,27
4037255,3893468,2,27
4037255,4045003,2,27
4037255,4651127,2,28
4037255,7275160,2,94
4037255,7275208,2,77
4037255,7275441,2,28
4037255,7275458,2,94
4037256,3764824,2,43
4037256,3764841,2,48
4037256,3764989,2,59
4037256,3893436,2,43
4037256,3893466,2,59
4037256,4045002,2,59
4037257,1854,2,234
4037257,2321,2,234
4037257,3764988,2,25
4037257,3893366,2,69
4037257,3893392,2,70
4037257,3893441,2,101
4037257,4036783,2,69
4037257,4036818,2,70
4037257,4045001,2,25
4037257,5018352,2,69
4037257,5018382,2,70
4037257,5018408,2,69
4037257,6251760,2,69
4037257,6251863,2,70
4037258,3764541,2,65
4037258,3764987,2,23
4037258,4045000,2,23
4037258,5454884,2,65
4037258,5454937,2,65
4037259,1641,2,282
4037259,2521,2,282
4037259,3764986,2,20
4037259,3926302,2,44
4037259,3926303,2,62
4037259,4044999,2,20
4037259,4471734,2,44
4037259,4471840,2,62
4037259,7153052,2,44
4037259,7153053,2,62
4037260,1951,2,208
4037260,1952,2,208
4037260,2206,2,208
4037260,2207,2,208
4037260,3887757,2,91
4037260,7153050,2,51
4037260,7176292,2,51
4037260,7176293,2,51
4037260,7176294,2,51
4037260,7176395,2,51
4037261,3673586,2,30
4037261,3764978,2,30
4037261,3765195,2,30
4037261,3926300,2,30
4037261,4044997,2,30
4037261,4471732,2,30
4037261,7153049,2,30
4037262,1166832,2,266
4037262,1166833,2,266
4037262,1955,2,206
4037262,1956,2,263
4037262,2210,2,206
4037262,2211,2,263
4037262,3747837,2,22
4037262,3926299,2,22
4037262,4035990,2,22
4037262,4035992,2,15
4037262,4036207,2,22
4037262,4037184,2,22
4037262,4459260,2,22
4037262,5231613,2,22
4037262,5675642,2,22
4037263,3673589,2,73
4037263,3673590,2,32
4037263,3747836,2,89
4037263,3747867,2,73
4037263,3764982,2,89
4037263,3813080,2,89
4037263,4036639,2,32
4037263,4037186,2,89
4037263,4044995,2,89
4037263,4459259,2,89
4037263,4459261,2,73
4037263,4726940,2,89
4037263,4996979,2,89
4037263,5231610,2,32
4037263,5231614,2,73
4037264,2062,2,195
4037264,2063,2,195
4037264,2111,2,195
4037264,2112,2,195
4037264,3687123,2,64
4037264,3687253,2,92
4037264,3687300,2,108
4037264,3747835,2,64
4037264,3748057,2,92
4037264,3748093,2,108
4037264,3748094,2,105
4037264,3764984,2,20
4037264,3813079,2,64
4037264,3813103,2,105
4037264,4037243,2,64
4037264,4044994,2,64
4037264,4459258,2,64
4037264,4726939,2,64
4037264,4997021,2,64
4037265,2062,2,209
4037265,2063,2,209
4037265,2111,2,209
4037265,2112,2,209
4037265,3687078,2,60
4037265,3687079,2,88
4037265,3687123,2,105
4037265,3687251,2,88
4037265,3687252,2,60
4037265,3747834,2,21
4037265,3747835,2,105
4037265,3748094,2,94
4037265,3813079,2,105
4037265,3813103,2,94
4037265,4036643,2,60
4037265,4037188,2,60
4037265,4037189,2,88
4037265,4037243,2,105
4037265,4044993,2,21
4037265,4044994,2,105
4037265,4459257,2,88
4037265,4459258,2,105
4037265,4726938,2,21
4037265,4726939,2,105
4037265,4997020,2,21
4037265,4997021,2,105
4037266,3687076,2,24
4037266,3747871,2,67
4037266,4044992,2,20
4037266,4726936,2,20
4037266,4997018,2,20
4037267,3687441,2,48
4037267,4044991,2,28
4037267,4726934,2,28
4037267,4997016,2,28
4037268,1647,2,217
4037268,1767,2,217
4037268,2377,2,217
4037268,2527,2,217
4037268,3926396,2,77
4037268,967988,2,217
4037268,967989,2,217
4037269,1898,2,197
4037269,2294,2,197
4037269,4044989,2,38
4037269,4996991,2,38
4037269,6423463,2,38
4037270,1953,2,218
4037270,1954,2,218
4037270,2076,2,218
4037270,2125,2,218
4037270,2208,2,218
4037270,2209,2,218
4037270,3666561,2,48
4037270,3666562,2,52
4037270,3666620,2,48
4037270,3666621,2,52
4037270,3666672,2,48
4037270,3666673,2,52
4037270,3666724,2,48
4037270,3666725,2,52
4037270,3666772,2,48
4037270,3740294,2,20
4037270,3740501,2,51
4037270,3740502,2,52
4037270,3747908,2,92
4037270,3747909,2,68
4037270,3764607,2,92
4037270,3764608,2,42
4037270,3764653,2,92
4037270,3807564,2,92
4037270,3807565,2,42
4037270,4035561,2,72
4037270,4035562,2,42
4037270,4035730,2,21
4037270,4035731,2,21
4037270,4035815,2,20
4037270,4035816,2,20
4037270,4036978,2,72
4037270,4044988,2,23
4037270,4045034,2,41
4037270,4211806,2,21
4037270,4211807,2,21
4037270,4996993,2,42
4037270,4996994,2,92
4037270,5018140,2,21
4037270,5018141,2,23
4037270,5018330,2,37
4037270,5018331,2,10
4037270,5018392,2,37
4037270,5747231,2,72
4037270,5747232,2,20
4037270,5761442,2,92
4037270,5761443,2,72
4037270,5761444,2,81
4037270,6423460,2,92
4037270,6423461,2,68
4037270,7275142,2,48
4037271,3740560,2,72
4037271,3749737,2,72
4037271,3749738,2,73
4037271,3749789,2,72
4037271,3749790,2,73
4037271,3811291,2,72
4037271,3811292,2,73
4037271,5657277,2,72
4037272,3740299,2,45
4037272,3749678,2,94
4037272,3749770,2,94
4037272,3811225,2,94
4037272,4045032,2,45
4037272,4211802,2,45
4037272,5018145,2,45
4037272,5657324,2,94
4037272,5761985,2,45
4037272,6423456,2,45
4037272,7275138,2,45
4037273,2061,2,229
4037273,2086,2,229
4037273,2110,2,229
4037273,2547,2,229
4037273,3740339,2,69
4037273,4045031,2,69
4037273,4211801,2,94
4037273,5018146,2,103
4037273,5018147,2,94
4037273,5762026,2,69
4037273,6423454,2,94
4037273,6423455,2,103
4037273,7275137,2,94
4037274,3740338,2,41
4037274,4045030,2,41
4037274,5762025,2,41
4037275,2046,2,195
4037275,2096,2,195
4037275,3740337,2,40
4037275,4045029,2,40
4037275,5762024,2,40
4037276,3740336,2,40
4037276,3749665,2,34
4037276,3764554,2,91
4037276,4045028,2,40
4037276,5762023,2,40
4037277,1791,2,188
4037277,1792,2,188
4037277,2401,2,188
4037277,2402,2,188
4037277,3740335,2,39
4037277,3749664,2,39
4037277,3764494,2,39
4037277,3764495,2,39
4037277,4045027,2,39
4037277,5454903,2,39
4037277,5762022,2,39
4037278,2071,2,227
4037278,2120,2,227
4037278,3740334,2,48
4037278,4016283,2,63
4037278,4045026,2,48
4037278,5762021,2,48
4037279,1795,2,216
4037279,1796,2,216
4037279,2405,2,216
4037279,2406,2,216
4037279,3740306,2,19
4037279,3740333,2,85
4037279,4016285,2,19
4037279,4016314,2,85
4037279,4045025,2,85
4037279,5761992,2,19
4037279,5762020,2,85
4037280,1795,2,273
4037280,1796,2,273
4037280,2405,2,273
4037280,2406,2,273
4037280,3740307,2,89
4037280,3749921,2,35
4037280,3926220,2,35
4037280,3926221,2,44
4037280,4016341,2,100
4037280,4016356,2,44
4037280,4036742,2,35
4037280,5138025,2,96
4037280,5138159,2,96
4037280,5138160,2,96
4037280,5158076,2,35
4037281,3749919,2,100
4037281,3926219,2,100
4037281,4036744,2,100
4037281,5018195,2,100
4037281,5018196,2,45
4037281,5158078,2,100
4037281,7176254,2,100
4037281,7176255,2,45
4037282,3749917,2,20
4037282,3765152,2,103
4037282,3765154,2,76
4037282,3765155,2,82
4037282,3926218,2,20
4037282,4036662,2,76
4037282,4036746,2,20
4037282,4459238,2,82
4037282,4472771,2,82
4037282,4472772,2,76
4037282,5018191,2,103
4037282,5018193,2,20
4037282,5158080,2,20
4037282,6961994,2,103
4037282,7176250,2,103
4037282,7176252,2,20
4037282,7275546,2,82
4037282,7275547,2,76
4037283,1166840,2,226
4037283,1166841,2,226
4037283,1723,2,226
4037283,1724,2,226
4037283,2468,2,226
4037283,2469,2,226
4037283,3764738,2,31
4037283,3764739,2,29
4037283,3764766,2,29
4037283,3764794,2,96
4037283,3764795,2,96
4037283,3893335,2,95
4037283,3893336,2,95
4037283,4726914,2,79
4037283,5657267,2,67
4037283,7376288,2,89
4037283,7376289,2,89
4037284,1715,2,199
4037284,2460,2,199
4037284,3740519,2,45
4037284,3749693,2,45
4037284,3749913,2,45
4037284,4008839,2,45
4037284,4009643,2,42
4037284,4009644,2,45
4037284,4045021,2,45
4037284,4473188,2,45
4037284,6217413,2,45
4037284,7376286,2,45
4037285,1819,2,212
4037285,1820,2,212
4037285,2358,2,212
4037285,2359,2,212
4037285,3740557,2,81
4037285,3740558,2,89
4037285,3749911,2,81
4037285,3749912,2,89
4037285,3764734,2,81
4037285,3764735,2,89
4037285,4045020,2,89
4037286,1945,2,262
4037286,1946,2,262
4037286,2200,2,262
4037286,2201,2,262
4037286,3749909,2,84
4037286,3749940,2,82
4037286,3764732,2,90
4037286,3764771,2,90
4037286,3811242,2,84
4037286,3811243,2,108
4037286,3893407,2,82
4037286,4023031,2,82
4037286,4037209,2,60
4037286,4037210,2,69
4037286,7275302,2,69
4037286,7275303,2,60
4037287,3764729,2,24
4037287,3893470,2,24
4037287,4022952,2,24
4037287,4045018,2,24
4037288,1897,2,217
4037288,2293,2,217
4037288,3765220,2,21
4037288,3893411,2,21
4037288,4022949,2,25
4037288,4022950,2,8
4037288,4045017,2,21
4037289,2052,2,211
4037289,2101,2,211
4037289,3765218,2,20
4037289,3893413,2,20
4037289,4009635,2,20
