trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
543,06:03:51,06:03:51,5022354485,4,,,,,
543,06:05:33,06:05:33,5000972542,5,,,,,
543,06:07:17,06:07:17,5000176420,6,,,,,
543,06:09:31,06:09:31,5001014676,7,,,,,
543,06:10:31,06:10:31,5001014671,8,,,,,
543,06:11:11,06:11:11,5001014670,9,,,,,
543,06:12:05,06:12:05,5001014675,10,,,,,
543,06:13:14,06:13:14,5001014669,11,,,,,
543,06:14:50,06:14:50,5001014674,12,,,,,
543,06:16:02,06:16:02,5001014668,13,,,,,
543,06:17:28,06:17:28,5001014667,14,,,,,
543,06:20:05,06:20:05,5022354483,15,,,,,
543,06:21:07,06:21:07,5022354482,16,,,,,
543,06:23:35,06:23:35,5022354481,17,,,,,
543,06:24:57,06:24:57,5022354480,18,,,,,
543,06:26:40,06:26:40,5022354479,19,,,,,
543,06:30:25,06:30:25,5022354478,20,,,,,
543,06:31:41,06:31:41,5022354477,21,,,,,
543,06:34:14,06:34:14,5022354476,22,,,,,
543,06:35:57,06:35:57,5022354475,23,,,,,
543,06:38:37,06:38:37,5022354474,24,,,,,
543,06:43:10,06:43:10,5022354473,25,,,,,
543,06:44:00,06:44:00,5028327330,26,,,,,
540,06:00:00,06:00:00,4981090360,1,,,,,
540,06:02:59,06:02:59,4981090366,2,,,,,
540,06:03:52,06:03:52,4981090375,3,,,,,
540,06:05:26,06:05:26,4981090361,4,,,,,
540,06:06:39,06:06:39,4981090369,5,,,,,
540,06:07:30,06:07:30,5028660325,6,,,,,
540,06:09:50,06:09:50,4981090365,7,,,,,
540,06:10:53,06:10:53,4981090370,8,,,,,
540,06:11:32,06:11:32,4981090379,9,,,,,
540,06:12:01,06:12:01,4981090377,10,,,,,
540,06:13:01,06:13:01,4981090367,11,,,,,
540,06:14:55,06:14:55,4981090368,12,,,,,
540,06:18:12,06:18:12,4981090364,13,,,,,
540,06:20:07,06:20:07,4981090363,14,,,,,
540,06:22:01,06:22:01,4981090376,15,,,,,
540,06:24:59,06:24:59,5028660324,16,,,,,
540,06:27:00,06:27:00,4981090372,17,,,,,
541,06:00:00,06:00:00,5028660323,1,,,,,
541,06:01:59,06:01:59,5028768230,2,,,,,
541,06:04:11,06:04:11,5028768228,3,,,,,
541,06:04:46,06:04:46,5028768237,4,,,,,
541,06:06:22,06:06:22,5028768236,5,,,,,
541,06:07:35,06:07:35,4981090381,6,,,,,
541,06:08:30,06:08:30,5028768235,7,,,,,
541,06:11:44,06:11:44,5028768234,8,,,,,
541,06:13:25,06:13:25,5028768227,9,,,,,
541,06:14:43,06:14:43,5028768233,10,,,,,
541,06:15:26,06:15:26,5028768226,11,,,,,
541,06:16:46,06:16:46,5022007555,12,,,,,
541,06:18:39,06:18:39,5028768232,13,,,,,
541,06:20:06,06:20:06,5028768231,14,,,,,
541,06:21:14,06:21:14,5022007553,15,,,,,
541,06:23:00,06:23:00,5028768225,16,,,,,
541,06:24:56,06:24:56,5022007554,17,,,,,
541,06:26:00,06:26:00,4981090360,18,,,,,
546,06:00:00,06:00:00,5005030180,1,,,,,
546,06:02:27,06:02:27,5023043422,2,,,,,
546,06:02:50,06:02:50,5088471612,3,,,,,
546,06:04:41,06:04:41,5023043421,4,,,,,
546,06:05:14,06:05:14,5052100023,5,,,,,
546,06:09:34,06:09:34,5023043119,6,,,,,
546,06:11:07,06:11:07,4985315422,7,,,,,
546,06:14:16,06:14:16,5013113666,8,,,,,
546,06:20:52,06:20:52,5024234906,9,,,,,
546,06:22:19,06:22:19,4980974737,10,,,,,
546,06:23:31,06:23:31,5095971780,11,,,,,
546,06:24:49,06:24:49,5024234905,12,,,,,
546,06:26:28,06:26:28,5024234904,13,,,,,
546,06:27:24,06:27:24,5024234903,14,,,,,
546,06:28:43,06:28:43,5024234902,15,,,,,
546,06:29:29,06:29:29,5024234901,16,,,,,
546,06:30:41,06:30:41,5095971779,17,,,,,
546,06:32:22,06:32:22,5095971778,18,,,,,
546,06:32:49,06:32:49,5095971777,19,,,,,
546,06:34:00,06:34:00,5022942946,20,,,,,
547,06:00:00,06:00:00,5022509213,1,,,,,
547,06:04:50,06:04:50,5045462244,2,,,,,
547,06:08:12,06:08:12,5045353363,3,,,,,
547,06:09:08,06:09:08,5045353362,4,,,,,
547,06:18:51,06:18:51,5093166185,5,,,,,
547,06:21:29,06:21:29,5013078304,6,,,,,
547,06:25:46,06:25:46,5013078303,7,,,,,
547,06:31:00,06:31:00,5047423636,8,,,,,
547,06:33:29,06:33:29,5023072581,9,,,,,
547,06:35:49,06:35:49,5024303420,10,,,,,
547,06:36:58,06:36:58,5024303419,11,,,,,
547,06:41:23,06:41:23,5023072580,12,,,,,
547,06:42:05,06:42:05,5025972754,13,,,,,
547,06:45:00,06:45:00,5005030180,14,,,,,
544,06:00:00,06:00:00,5096135458,1,,,,,
544,06:01:27,06:01:27,5052100023,2,,,,,
544,06:02:59,06:02:59,5025202270,3,,,,,
544,06:03:55,06:03:55,5083501068,4,,,,,
544,06:04:26,06:04:26,5083501067,5,,,,,
544,06:06:27,06:06:27,5047542834,6,,,,,
544,06:08:21,06:08:21,5083501066,7,,,,,
544,06:09:23,06:09:23,5047542833,8,,,,,
544,06:11:00,06:11:00,5047542832,9,,,,,
544,06:11:17,06:11:17,5047542831,10,,,,,
544,06:11:33,06:11:33,4980974763,11,,,,,
544,06:12:00,06:12:00,5047542830,12,,,,,
544,06:12:11,06:12:11,4980974766,13,,,,,
544,06:12:51,06:12:51,5083501065,14,,,,,
544,06:14:03,06:14:03,5083501064,15,,,,,
544,06:14:44,06:14:44,5027248837,16,,,,,
544,06:15:28,06:15:28,5043547846,17,,,,,
544,06:16:30,06:16:30,5043547850,18,,,,,
544,06:17:00,06:17:00,5043547849,19,,,,,
545,06:00:00,06:00:00,5058534295,1,,,,,
545,06:01:23,06:01:23,5027248836,2,,,,,
545,06:06:28,06:06:28,5096189434,3,,,,,
545,06:07:23,06:07:23,5083477304,4,,,,,
545,06:11:23,06:11:23,5047423636,5,,,,,
545,06:12:41,06:12:41,5023072581,6,,,,,
545,06:13:53,06:13:53,5024303420,7,,,,,
545,06:14:29,06:14:29,5024303419,8,,,,,
545,06:16:09,06:16:09,5025315253,9,,,,,
545,06:17:00,06:17:00,5096135458,10,,,,,
8,06:00:00,06:00:00,4981090360,1,,,,,
8,06:03:08,06:03:08,5020021370,2,,,,,
8,06:05:40,06:05:40,5020021369,3,,,,,
8,06:08:17,06:08:17,5020021368,4,,,,,
8,06:08:43,06:08:43,4990252726,5,,,,,
8,06:09:43,06:09:43,4990252725,6,,,,,
8,06:10:27,06:10:27,4286137016,7,,,,,
8,06:11:46,06:11:46,5021004854,8,,,,,
8,06:14:05,06:14:05,5010252539,9,,,,,
8,06:16:40,06:16:40,5008338671,10,,,,,
8,06:20:16,06:20:16,5010252538,11,,,,,
8,06:21:58,06:21:58,5010252537,12,,,,,
8,06:22:50,06:22:50,5009934987,13,,,,,
8,06:27:31,06:27:31,5008589266,14,,,,,
8,06:29:49,06:29:49,5010252535,15,,,,,
8,06:35:08,06:35:08,5008589265,16,,,,,
8,06:37:18,06:37:18,5024320803,17,,,,,
8,06:38:55,06:38:55,5024322028,18,,,,,
8,06:41:36,06:41:36,5024322027,19,,,,,
8,06:42:31,06:42:31,5024322026,20,,,,,
8,06:46:51,06:46:51,5024322025,21,,,,,
8,06:47:29,06:47:29,5024322024,22,,,,,
8,06:49:47,06:49:47,5024322023,23,,,,,
8,06:50:24,06:50:24,5024322022,24,,,,,
8,06:51:25,06:51:25,5024322021,25,,,,,
8,06:52:05,06:52:05,5024320820,26,,,,,
8,06:53:49,06:53:49,5024320819,27,,,,,
8,06:54:32,06:54:32,5024320818,28,,,,,
8,06:55:32,06:55:32,5024320817,29,,,,,
8,06:56:30,06:56:30,5024320816,30,,,,,
8,06:58:39,06:58:39,5024320815,31,,,,,
8,07:00:00,07:00:00,5024320814,32,,,,,
548,06:00:00,06:00:00,4990162109,1,,,,,
548,06:00:32,06:00:32,5033271033,2,,,,,
548,06:01:48,06:01:48,5037808481,3,,,,,
548,06:05:03,06:05:03,4184924189,4,,,,,
548,06:07:10,06:07:10,5004961004,5,,,,,
548,06:08:06,06:08:06,5026460153,6,,,,,
548,06:09:23,06:09:23,5005030177,7,,,,,
548,06:11:45,06:11:45,5037823182,8,,,,,
548,06:12:59,06:12:59,5040165406,9,,,,,
548,06:14:29,06:14:29,5029644472,10,,,,,
548,06:15:33,06:15:33,5040165405,11,,,,,
548,06:16:20,06:16:20,5040165404,12,,,,,
548,06:19:20,06:19:20,5030650717,13,,,,,
548,06:20:40,06:20:40,5040165403,14,,,,,
548,06:22:37,06:22:37,5028866872,15,,,,,
548,06:23:28,06:23:28,5028866871,16,,,,,
548,06:24:45,06:24:45,5040165402,17,,,,,
548,06:25:01,06:25:01,5028866870,18,,,,,
548,06:26:40,06:26:40,5040165401,19,,,,,
548,06:27:51,06:27:51,5040165400,20,,,,,
548,06:28:56,06:28:56,5040165399,21,,,,,
548,06:30:26,06:30:26,5040165398,22,,,,,
548,06:31:18,06:31:18,5040165397,23,,,,,
548,06:32:54,06:32:54,5030650716,24,,,,,
548,06:33:47,06:33:47,5040165396,25,,,,,
548,06:36:53,06:36:53,5040165395,26,,,,,
548,06:37:32,06:37:32,5040165394,27,,,,,
548,06:38:31,06:38:31,5040165393,28,,,,,
548,06:39:58,06:39:58,5040165392,29,,,,,
548,06:41:31,06:41:31,5040165391,30,,,,,
548,06:42:14,06:42:14,5040165390,31,,,,,
548,06:44:14,06:44:14,5030650715,32,,,,,
548,06:44:56,06:44:56,5040165389,33,,,,,
548,06:45:51,06:45:51,5040165388,34,,,,,
548,06:46:38,06:46:38,5040165387,35,,,,,
548,06:48:56,06:48:56,5040165386,36,,,,,
548,06:50:00,06:50:00,5040135021,37,,,,,
549,06:00:00,06:00:00,5040135021,1,,,,,
549,06:03:23,06:03:23,5030747573,2,,,,,
549,06:04:07,06:04:07,5030747572,3,,,,,
549,06:05:13,06:05:13,5030747571,4,,,,,
549,06:06:05,06:06:05,5030747570,5,,,,,
549,06:06:59,06:06:59,5040133320,6,,,,,
549,06:08:03,06:08:03,5030747569,7,,,,,
549,06:09:11,06:09:11,5030747568,8,,,,,
549,06:10:07,06:10:07,5030747567,9,,,,,
549,06:10:46,06:10:46,5030747566,10,,,,,
549,06:12:22,06:12:22,5030747565,11,,,,,
549,06:13:15,06:13:15,5030747564,12,,,,,
549,06:14:27,06:14:27,5040133319,13,,,,,
549,06:15:28,06:15:28,5040133318,14,,,,,
549,06:17:04,06:17:04,5030747562,15,,,,,
549,06:17:58,06:17:58,5030747561,16,,,,,
549,06:19:38,06:19:38,5030747560,17,,,,,
549,06:22:50,06:22:50,5030747557,18,,,,,
549,06:24:34,06:24:34,5040133317,19,,,,,
549,06:25:52,06:25:52,5030747555,20,,,,,
549,06:27:18,06:27:18,5028942311,21,,,,,
549,06:28:12,06:28:12,5028942310,22,,,,,
549,06:30:01,06:30:01,5028942309,23,,,,,
549,06:31:44,06:31:44,5030980189,24,,,,,
549,06:33:24,06:33:24,5030747554,25,,,,,
549,06:34:18,06:34:18,5028942308,26,,,,,
549,06:34:44,06:34:44,5030980188,27,,,,,
549,06:36:17,06:36:17,5030249502,28,,,,,
549,06:37:47,06:37:47,5034539524,29,,,,,
549,06:39:12,06:39:12,5037792707,30,,,,,
549,06:40:39,06:40:39,4997374740,31,,,,,
549,06:41:29,06:41:29,5040133316,32,,,,,
549,06:44:44,06:44:44,4184924289,33,,,,,
549,06:47:49,06:47:49,4997374739,34,,,,,
549,06:50:00,06:50:00,4990162109,35,,,,,
68,06:00:00,06:00:00,4990070158,1,,,,,
68,06:01:52,06:01:52,4989366228,2,,,,,
68,06:08:41,06:08:41,5014786532,3,,,,,
68,06:15:52,06:15:52,5026530819,4,,,,,
68,06:20:06,06:20:06,5014786531,5,,,,,
68,06:22:25,06:22:25,5026530818,6,,,,,
68,06:27:23,06:27:23,5014786530,7,,,,,
68,06:38:24,06:38:24,5026070129,8,,,,,
68,06:40:15,06:40:15,5026070128,9,,,,,
68,06:41:38,06:41:38,5026070127,10,,,,,
68,06:44:13,06:44:13,5031266300,11,,,,,
68,06:49:12,06:49:12,5031288173,12,,,,,
68,06:52:14,06:52:14,5031266299,13,,,,,
68,06:55:31,06:55:31,5031266298,14,,,,,
68,06:58:51,06:58:51,5031266297,15,,,,,
68,07:01:11,07:01:11,5031266296,16,,,,,
68,07:03:00,07:03:00,5026329347,17,,,,,
120,06:00:00,06:00:00,5039895716,1,,,,,
120,06:02:59,06:02:59,5039970969,2,,,,,
120,06:04:35,06:04:35,5039970968,3,,,,,
120,06:05:52,06:05:52,5039970967,4,,,,,
120,06:06:47,06:06:47,5037835927,5,,,,,
120,06:07:15,06:07:15,5039970966,6,,,,,
120,06:08:13,06:08:13,5036784366,7,,,,,
120,06:08:41,06:08:41,5039970965,8,,,,,
120,06:09:25,06:09:25,5036784365,9,,,,,
120,06:10:08,06:10:08,5039970962,10,,,,,
120,06:10:52,06:10:52,5039970961,11,,,,,
120,06:11:13,06:11:13,5005030171,12,,,,,
120,06:12:05,06:12:05,5005030170,13,,,,,
120,06:13:02,06:13:02,5005030169,14,,,,,
120,06:13:39,06:13:39,5036784364,15,,,,,
120,06:14:38,06:14:38,5039970964,16,,,,,
120,06:15:14,06:15:14,5036784363,17,,,,,
120,06:17:03,06:17:03,5039970960,18,,,,,
120,06:17:48,06:17:48,5039970963,19,,,,,
120,06:19:00,06:19:00,5036784362,20,,,,,
121,06:00:00,06:00:00,5036784362,1,,,,,
121,06:00:56,06:00:56,5036738900,2,,,,,
121,06:02:04,06:02:04,5036738899,3,,,,,
121,06:04:00,06:04:00,5036738898,4,,,,,
121,06:05:56,06:05:56,5036738897,5,,,,,
121,06:07:38,06:07:38,5036738895,6,,,,,
121,06:08:35,06:08:35,5036738896,7,,,,,
121,06:10:44,06:10:44,5036738894,8,,,,,
121,06:11:26,06:11:26,5036738893,9,,,,,
121,06:11:51,06:11:51,5036738892,10,,,,,
121,06:12:55,06:12:55,5036738891,11,,,,,
121,06:13:39,06:13:39,5036738890,12,,,,,
121,06:14:53,06:14:53,5036738889,13,,,,,
121,06:15:29,06:15:29,5036738888,14,,,,,
121,06:16:43,06:16:43,5039976075,15,,,,,
121,06:18:28,06:18:28,5039976074,16,,,,,
121,06:20:19,06:20:19,5039976073,17,,,,,
121,06:21:05,06:21:05,5039976072,18,,,,,
121,06:22:42,06:22:42,5039976071,19,,,,,
121,06:23:14,06:23:14,5039976070,20,,,,,
121,06:24:00,06:24:00,5039908066,21,,,,,
122,06:00:00,06:00:00,5040045045,1,,,,,
122,06:01:04,06:01:04,5035473840,2,,,,,
122,06:01:45,06:01:45,5043353519,3,,,,,
122,06:03:46,06:03:46,5025827614,4,,,,,
122,06:05:16,06:05:16,5025827613,5,,,,,
122,06:06:30,06:06:30,5084325674,6,,,,,
122,06:07:59,06:07:59,5023708438,7,,,,,
122,06:10:34,06:10:34,5025827612,8,,,,,
122,06:11:25,06:11:25,5051112453,9,,,,,
122,06:12:10,06:12:10,5025827590,10,,,,,
122,06:13:16,06:13:16,5051112452,11,,,,,
122,06:15:36,06:15:36,4989358232,12,,,,,
122,06:17:00,06:17:00,5043353518,13,,,,,
122,06:18:09,06:18:09,5051112451,14,,,,,
122,06:18:49,06:18:49,5043353517,15,,,,,
122,06:20:20,06:20:20,5051112450,16,,,,,
122,06:21:49,06:21:49,5043353516,17,,,,,
122,06:23:00,06:23:00,5043353515,18,,,,,
122,06:24:08,06:24:08,5043353514,19,,,,,
122,06:25:51,06:25:51,5027354802,20,,,,,
122,06:30:44,06:30:44,5051112449,21,,,,,
122,06:32:26,06:32:26,5051112448,22,,,,,
122,06:32:57,06:32:57,5041209348,23,,,,,
122,06:34:26,06:34:26,5051112446,24,,,,,
122,06:34:26,06:34:26,5051112446,25,,,,,
122,06:36:45,06:36:45,5051112445,26,,,,,
122,06:37:05,06:37:05,5034253899,27,,,,,
122,06:37:59,06:37:59,5084325673,28,,,,,
122,06:39:17,06:39:17,5084325672,29,,,,,
122,06:40:32,06:40:32,5051112444,30,,,,,
122,06:42:26,06:42:26,5051112443,31,,,,,
122,06:43:34,06:43:34,5084325671,32,,,,,
122,06:44:02,06:44:02,5084325670,33,,,,,
122,06:45:00,06:45:00,5084325669,34,,,,,
122,06:47:32,06:47:32,5051112442,35,,,,,
122,06:48:59,06:48:59,5084325668,36,,,,,
122,06:49:58,06:49:58,5084325667,37,,,,,
122,06:51:00,06:51:00,5084325666,38,,,,,
122,06:52:24,06:52:24,5014899356,39,,,,,
122,06:53:51,06:53:51,5084325665,40,,,,,
122,06:56:02,06:56:02,5084325664,41,,,,,
122,06:57:00,06:57:00,5084325663,42,,,,,
122,06:57:39,06:57:39,5014899355,43,,,,,
122,06:59:04,06:59:04,5084325662,44,,,,,
122,07:01:59,07:01:59,5084325661,45,,,,,
122,07:03:50,07:03:50,5084325660,46,,,,,
122,07:04:17,07:04:17,5084325659,47,,,,,
122,07:05:17,07:05:17,5084325658,48,,,,,
122,07:06:24,07:06:24,5084325657,49,,,,,
122,07:08:05,07:08:05,5084325656,50,,,,,
122,07:08:36,07:08:36,5084325655,51,,,,,
122,07:09:25,07:09:25,5084325654,52,,,,,
122,07:10:51,07:10:51,5084325653,53,,,,,
122,07:11:53,07:11:53,5084325652,54,,,,,
122,07:12:57,07:12:57,5084325651,55,,,,,
122,07:14:27,07:14:27,5084325650,56,,,,,
122,07:15:00,07:15:00,5084325649,57,,,,,
123,06:00:00,06:00:00,5084413316,1,,,,,
123,06:00:43,06:00:43,5084413315,2,,,,,
123,06:04:15,06:04:15,5084413302,3,,,,,
123,06:05:40,06:05:40,5084413314,4,,,,,
123,06:11:40,06:11:40,5084413313,5,,,,,
123,06:17:11,06:17:11,5084413312,6,,,,,
123,06:18:02,06:18:02,5014899354,7,,,,,
123,06:20:31,06:20:31,5014899353,8,,,,,
123,06:24:31,06:24:31,5015015396,9,,,,,
123,06:25:39,06:25:39,5084413311,10,,,,,
123,06:28:39,06:28:39,5051364313,11,,,,,
123,06:32:16,06:32:16,5051364312,12,,,,,
123,06:36:17,06:36:17,5051364311,13,,,,,
123,06:37:11,06:37:11,5084413310,14,,,,,
123,06:38:17,06:38:17,5084413309,15,,,,,
123,06:40:12,06:40:12,5034303933,16,,,,,
123,06:41:26,06:41:26,5084413308,17,,,,,
123,06:42:55,06:42:55,5084413307,18,,,,,
123,06:44:29,06:44:29,5041226371,19,,,,,
123,06:45:13,06:45:13,5084413301,20,,,,,
123,06:45:46,06:45:46,5051364310,21,,,,,
123,06:46:48,06:46:48,5084413306,22,,,,,
123,06:49:23,06:49:23,5010113611,23,,,,,
123,06:52:58,06:52:58,5040070776,24,,,,,
123,06:56:20,06:56:20,5027365778,25,,,,,
123,06:57:48,06:57:48,5084413305,26,,,,,
123,07:02:27,07:02:27,5027365777,27,,,,,
123,07:03:30,07:03:30,5000176412,28,,,,,
123,07:03:55,07:03:55,4740602036,29,,,,,
123,07:06:05,07:06:05,5084413304,30,,,,,
123,07:07:16,07:07:16,5084413303,31,,,,,
123,07:09:13,07:09:13,5040070775,32,,,,,
123,07:10:15,07:10:15,5051364308,33,,,,,
123,07:11:00,07:11:00,5022354482,34,,,,,
123,07:12:59,07:12:59,5022354481,35,,,,,
123,07:14:05,07:14:05,5022354480,36,,,,,
123,07:15:27,07:15:27,5022354479,37,,,,,
123,07:17:19,07:17:19,5051364307,38,,,,,
123,07:18:29,07:18:29,5022354478,39,,,,,
123,07:19:15,07:19:15,5025315250,40,,,,,
123,07:19:30,07:19:30,5022354477,41,,,,,
123,07:21:33,07:21:33,5022354476,42,,,,,
123,07:23:35,07:23:35,5023708439,43,,,,,
123,07:26:43,07:26:43,5035473841,44,,,,,
123,07:28:04,07:28:04,5025776030,45,,,,,
123,07:30:28,07:30:28,5043308478,46,,,,,
123,07:32:09,07:32:09,5005192351,47,,,,,
123,07:32:40,07:32:40,5005192350,48,,,,,
123,07:32:52,07:32:52,5040075674,49,,,,,
123,07:34:00,07:34:00,5040045045,50,,,,,
124,06:00:00,06:00:00,5040045045,1,,,,,
124,06:01:39,06:01:39,5035473840,2,,,,,
124,06:02:42,06:02:42,5043353519,3,,,,,
124,06:05:48,06:05:48,5025827614,4,,,,,
124,06:08:06,06:08:06,5025827613,5,,,,,
124,06:10:00,06:10:00,5084325674,6,,,,,
124,06:12:16,06:12:16,5023708438,7,,,,,
124,06:16:15,06:16:15,5025827612,8,,,,,
124,06:17:34,06:17:34,5051112453,9,,,,,
124,06:18:43,06:18:43,5025827590,10,,,,,
124,06:20:25,06:20:25,5051112452,11,,,,,
124,06:24:00,06:24:00,4989358232,12,,,,,
124,06:26:09,06:26:09,5043353518,13,,,,,
124,06:27:55,06:27:55,5051112451,14,,,,,
124,06:28:56,06:28:56,5043353517,15,,,,,
124,06:31:16,06:31:16,5051112450,16,,,,,
124,06:33:32,06:33:32,5043353516,17,,,,,
124,06:35:22,06:35:22,5043353515,18,,,,,
124,06:37:06,06:37:06,5043353514,19,,,,,
124,06:40:00,06:40:00,5058534311,20,,,,,
125,06:00:00,06:00:00,5058534311,1,,,,,
125,06:07:07,06:07:07,5040070775,2,,,,,
125,06:08:34,06:08:34,5051364308,3,,,,,
125,06:09:38,06:09:38,5022354482,4,,,,,
125,06:12:27,06:12:27,5022354481,5,,,,,
125,06:14:01,06:14:01,5022354480,6,,,,,
125,06:15:58,06:15:58,5022354479,7,,,,,
125,06:20:16,06:20:16,5022354478,8,,,,,
125,06:21:22,06:21:22,5025315250,9,,,,,
125,06:21:43,06:21:43,5022354477,10,,,,,
125,06:22:08,06:22:08,4996770212,11,,,,,
125,06:24:37,06:24:37,5022354476,12,,,,,
125,06:27:31,06:27:31,5023708439,13,,,,,
125,06:31:59,06:31:59,5035473841,14,,,,,
125,06:33:53,06:33:53,5025776030,15,,,,,
125,06:37:18,06:37:18,5043308478,16,,,,,
125,06:38:06,06:38:06,5051364306,17,,,,,
125,06:40:00,06:40:00,5040045045,18,,,,,
126,06:00:00,06:00:00,4990644995,1,,,,,
126,06:08:04,06:08:04,4997071030,2,,,,,
126,06:08:38,06:08:38,5007828431,3,,,,,
126,06:11:46,06:11:46,4982950479,4,,,,,
126,06:13:50,06:13:50,2917277221,5,,,,,
126,06:17:26,06:17:26,4982950478,6,,,,,
126,06:21:07,06:21:07,4982950477,7,,,,,
126,06:24:08,06:24:08,4982950476,8,,,,,
126,06:26:32,06:26:32,4982950475,9,,,,,
126,06:29:38,06:29:38,30778854,10,,,,,
126,06:31:36,06:31:36,4982950474,11,,,,,
126,06:33:16,06:33:16,4982950473,12,,,,,
126,06:36:39,06:36:39,4982950472,13,,,,,
126,06:38:40,06:38:40,4982950471,14,,,,,
126,06:40:49,06:40:49,4982950470,15,,,,,
126,06:42:33,06:42:33,4982950469,16,,,,,
126,06:45:48,06:45:48,4982950468,17,,,,,
126,06:49:25,06:49:25,5012075059,18,,,,,
126,06:58:37,06:58:37,5012075058,19,,,,,
126,07:00:03,07:00:03,4400503928,20,,,,,
126,07:02:20,07:02:20,5010786355,21,,,,,
126,07:05:03,07:05:03,5012075057,22,,,,,
126,07:10:37,07:10:37,5012075056,23,,,,,
126,07:26:12,07:26:12,5012075055,24,,,,,
126,07:36:51,07:36:51,5012075054,25,,,,,
126,07:43:40,07:43:40,5012075053,26,,,,,
126,07:45:52,07:45:52,5012075052,27,,,,,
126,07:51:00,07:51:00,5012075051,28,,,,,
127,06:00:00,06:00:00,5012075051,1,,,,,
127,06:05:12,06:05:12,5012402222,2,,,,,
127,06:11:07,06:11:07,4992365329,3,,,,,
127,06:19:28,06:19:28,5012402221,4,,,,,
127,06:21:35,06:21:35,5012401320,5,,,,,
127,06:25:25,06:25:25,4992365328,6,,,,,
127,06:26:11,06:26:11,5012401319,7,,,,,
127,06:28:32,06:28:32,4992365327,8,,,,,
127,06:31:17,06:31:17,4992365326,9,,,,,
127,06:38:37,06:38:37,4992365325,10,,,,,
127,06:43:01,06:43:01,4992365324,11,,,,,
127,06:49:28,06:49:28,4992365323,12,,,,,
127,06:51:39,06:51:39,4992365322,13,,,,,
127,06:58:36,06:58:36,4461423012,14,,,,,
127,07:07:02,07:07:02,5008553424,15,,,,,
127,07:11:33,07:11:33,2917277220,16,,,,,
127,07:12:38,07:12:38,4980841293,17,,,,,
127,07:15:03,07:15:03,4980841291,18,,,,,
127,07:17:54,07:17:54,4980841290,19,,,,,
127,07:18:54,07:18:54,4980841289,20,,,,,
127,07:19:40,07:19:40,4980841288,21,,,,,
127,07:20:50,07:20:50,4980841287,22,,,,,
127,07:22:05,07:22:05,4980841285,23,,,,,
127,07:22:41,07:22:41,4990644995,24,,,,,
127,07:23:00,07:23:00,5008691253,25,,,,,
128,06:00:00,06:00:00,5040045045,1,,,,,
128,06:02:20,06:02:20,5043353519,2,,,,,
128,06:05:20,06:05:20,5025827614,3,,,,,
128,06:07:33,06:07:33,5025827613,4,,,,,
128,06:09:24,06:09:24,5084325674,5,,,,,
128,06:11:35,06:11:35,5023708438,6,,,,,
128,06:15:25,06:15:25,5025827612,7,,,,,
128,06:16:41,06:16:41,5051112453,8,,,,,
128,06:17:47,06:17:47,5025827590,9,,,,,
128,06:19:26,06:19:26,5051112452,10,,,,,
128,06:22:53,06:22:53,4989358232,11,,,,,
128,06:24:58,06:24:58,5043353518,12,,,,,
128,06:26:40,06:26:40,5051112451,13,,,,,
128,06:27:39,06:27:39,5043353517,14,,,,,
128,06:29:54,06:29:54,5051112450,15,,,,,
128,06:32:06,06:32:06,5043353516,16,,,,,
128,06:33:51,06:33:51,5043353515,17,,,,,
128,06:35:32,06:35:32,5043353514,18,,,,,
128,06:37:20,06:37:20,5043353513,19,,,,,
128,06:38:29,06:38:29,5084819923,20,,,,,
128,06:39:12,06:39:12,5084819922,21,,,,,
128,06:40:36,06:40:36,5043353512,22,,,,,
128,06:41:46,06:41:46,5043353511,23,,,,,
128,06:43:52,06:43:52,5084819921,24,,,,,
128,06:44:59,06:44:59,5043353510,25,,,,,
128,06:46:39,06:46:39,5022982313,26,,,,,
128,06:47:20,06:47:20,5041513176,27,,,,,
128,06:48:44,06:48:44,5041513175,28,,,,,
128,06:50:25,06:50:25,5041513174,29,,,,,
128,06:51:45,06:51:45,5041513173,30,,,,,
128,06:52:30,06:52:30,5084819820,31,,,,,
128,06:53:41,06:53:41,5041513172,32,,,,,
128,06:55:33,06:55:33,5041513171,33,,,,,
128,06:56:42,06:56:42,5043094923,34,,,,,
128,06:57:31,06:57:31,5043094922,35,,,,,
128,06:58:07,06:58:07,5084819819,36,,,,,
128,06:59:01,06:59:01,5084819818,37,,,,,
128,07:00:25,07:00:25,5043094921,38,,,,,
128,07:01:03,07:01:03,5043051320,39,,,,,
128,07:02:06,07:02:06,5043051319,40,,,,,
128,07:02:55,07:02:55,5041737434,41,,,,,
128,07:05:29,07:05:29,5041737433,42,,,,,
128,07:07:26,07:07:26,5041737432,43,,,,,
128,07:08:06,07:08:06,5043051318,44,,,,,
128,07:10:38,07:10:38,5041737431,45,,,,,
128,07:11:23,07:11:23,5041737430,46,,,,,
128,07:14:56,07:14:56,5041737429,47,,,,,
128,07:16:50,07:16:50,5041737428,48,,,,,
128,07:19:03,07:19:03,5084819817,49,,,,,
128,07:19:57,07:19:57,5084819816,50,,,,,
128,07:21:43,07:21:43,5041737427,51,,,,,
128,07:23:00,07:23:00,5041737426,52,,,,,
128,07:23:51,07:23:51,5041737425,53,,,,,
128,07:25:20,07:25:20,5041737424,54,,,,,
128,07:26:00,07:26:00,5041737423,55,,,,,
